a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,class
0.4,0.333333333,0.466666667,0.266666667,0.266666667,0.266666667,0.733333333,0.133333333,0.133333333,0.6,0.6,0.533333333,0.466666667,0.733333333,0.066666667,0.466666667,22
0.2,0.533333333,0.2,0.333333333,0.066666667,0.066666667,0.8,0.266666667,0.333333333,0.8,0.733333333,0.533333333,0,0.533333333,0.133333333,0.4,5
0.2,0.2,0.333333333,0.266666667,0.066666667,0.466666667,0.4,0.2,0,0.466666667,0,0.533333333,0.133333333,0.466666667,0.066666667,0.533333333,0
0.2,0.533333333,0.2,0.4,0.2,0.2,0.4,0.333333333,0.6,0.333333333,0.266666667,0.866666667,0,0.533333333,0.4,0.6,4
0.266666667,0.6,0.333333333,0.466666667,0.266666667,0.466666667,0.466666667,0.8,0.066666667,0.466666667,0.6,0.533333333,0.533333333,0.4,0,0.533333333,12
0.266666667,0.6,0.333333333,0.466666667,0.4,0.466666667,0.533333333,0.6,0.4,0.466666667,0.4,0.4,0.133333333,0.533333333,0.533333333,0.666666667,1
0.2,0.466666667,0.333333333,0.333333333,0.4,0.466666667,0.533333333,0.4,0.266666667,0.4,0.4,0.533333333,0.333333333,0.533333333,0.466666667,0.6,12
0.4,0.6,0.4,0.466666667,0.266666667,0.333333333,0.533333333,0,0.533333333,0.533333333,0.6,0.333333333,0.133333333,0.733333333,0.266666667,0.266666667,24
0.266666667,0.6,0.4,0.466666667,0.2,0.4,0.8,0.2,0.266666667,0.466666667,0.8,0.6,0.2,0.666666667,0.066666667,0.533333333,21
0.133333333,0.533333333,0.2,0.4,0.2,0.533333333,0.533333333,0.466666667,0.4,0.466666667,0.266666667,0.4,0.133333333,0.466666667,0.533333333,0.533333333,18
0.133333333,0.066666667,0.133333333,0.133333333,0.066666667,0.4,0.533333333,0.466666667,0.466666667,0.533333333,0.466666667,0.8,0.066666667,0.6,0.266666667,0.666666667,2
0.266666667,0.6,0.4,0.4,0.533333333,0.466666667,0.466666667,0.4,0.2,0.466666667,0.4,0.466666667,0.533333333,0.466666667,0.6,0.6,7
0.333333333,0.533333333,0.333333333,0.4,0.266666667,0.533333333,0.4,0.733333333,0.266666667,0.533333333,0.866666667,0.466666667,0.2,0.6,0,0.533333333,20
0.4,0.666666667,0.4,0.4,0.266666667,0.466666667,0.666666667,0.333333333,0.133333333,0.733333333,0.333333333,0.266666667,0.266666667,0.733333333,0.333333333,0.466666667,15
0.2,0.533333333,0.266666667,0.4,0.133333333,0.466666667,0.466666667,0.266666667,0.866666667,0.666666667,0.4,0.533333333,0,0.533333333,0.533333333,0.533333333,25
0.2,0.266666667,0.333333333,0.133333333,0.133333333,0.466666667,0.466666667,0.133333333,0.533333333,0.733333333,0.466666667,0.6,0.133333333,0.533333333,0.266666667,0.533333333,4
0.333333333,0.6,0.466666667,0.4,0.266666667,0.266666667,0.666666667,0.2,0.266666667,0.6,0.666666667,0.6,0.333333333,0.533333333,0.066666667,0.533333333,13
0.4,0.666666667,0.333333333,0.4,0.2,0.333333333,0.6,0.4,0.2,0.666666667,0.333333333,0.4,0.333333333,0.6,0.266666667,0.466666667,15
0.266666667,0.333333333,0.333333333,0.266666667,0.266666667,0.466666667,0.466666667,0.4,0.4,0.466666667,0.4,0.466666667,0.2,0.533333333,0.2,0.4,7
0.4,0.733333333,0.4,0.533333333,0.333333333,0.4,0.733333333,0.2,0.466666667,0.733333333,0.6,0.333333333,0.133333333,0.8,0.133333333,0.266666667,19
0.333333333,0.333333333,0.333333333,0.533333333,0.266666667,0.466666667,0.6,0.666666667,0.533333333,0.466666667,0.333333333,0.466666667,0.133333333,0.533333333,0.6,0.666666667,1
0.333333333,0.666666667,0.4,0.466666667,0.133333333,0.466666667,0.266666667,0.933333333,0.4,0.466666667,1,0.533333333,0.2,0.6,0,0.533333333,20
0.2,0.266666667,0.266666667,0.4,0.133333333,0.533333333,0.533333333,0.4,0.6,0.333333333,0.333333333,0.333333333,0,0.533333333,0.6,0.466666667,18
0.333333333,0.4,0.333333333,0.533333333,0.133333333,0.066666667,0.933333333,0.333333333,0.2,0.8,0.6,0.333333333,0,0.533333333,0.2,0.4,5
0.2,0.6,0.266666667,0.466666667,0.266666667,0.6,0.4,0.066666667,0.4,0.733333333,0.266666667,0.466666667,0,0.4,0.066666667,0.4,9
0.2,0.4,0.266666667,0.266666667,0.266666667,0.4,0.466666667,0.333333333,0.333333333,0.466666667,0.4,0.466666667,0.2,0.466666667,0.266666667,0.6,17
0.2,0.133333333,0.2,0.266666667,0.2,0.466666667,0.533333333,0.333333333,0.466666667,0.466666667,0.333333333,0.6,0.133333333,0.533333333,0.333333333,0.666666667,4
0.4,0.6,0.4,0.266666667,0.266666667,0.533333333,0.6,0.333333333,0.2,0.666666667,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.4,15
0.133333333,0.133333333,0.066666667,0.266666667,0.066666667,0.466666667,0.466666667,0.066666667,0.466666667,0.466666667,0.4,0.533333333,0,0.533333333,0.2,0.533333333,8
0.466666667,0.666666667,0.6,0.533333333,0.6,0.466666667,0.466666667,0.333333333,0.333333333,0.466666667,0.4,0.466666667,0.466666667,0.4,0.6,0.866666667,10
0.266666667,0.666666667,0.4,0.466666667,0.266666667,0.533333333,0.4,0.533333333,0.466666667,0.266666667,0.333333333,0.2,0.2,0.533333333,0.266666667,0.533333333,3
0.266666667,0.466666667,0.4,0.333333333,0.466666667,0.6,0.4,0.266666667,0.266666667,0.4,0.4,0.466666667,0.466666667,0.533333333,0.4,0.466666667,1
0.333333333,0.666666667,0.466666667,0.533333333,0.4,0.466666667,0.6,0.533333333,0.333333333,0.533333333,0.333333333,0.4,0.2,0.466666667,0.466666667,0.666666667,7
0.466666667,0.666666667,0.666666667,0.466666667,0.466666667,0.6,0.4,0.133333333,0.333333333,0.6,0.333333333,0.466666667,0.533333333,0.4,0.133333333,0.533333333,12
0.4,0.733333333,0.466666667,0.533333333,0.2,0.266666667,0.866666667,0.6,0.133333333,0.666666667,0.4,0.266666667,0.066666667,0.666666667,0.266666667,0.533333333,15
0.266666667,0.533333333,0.4,0.4,0.266666667,0.533333333,0.333333333,0.533333333,0.266666667,0.466666667,0.333333333,0.533333333,0.2,0.533333333,0.2,0.533333333,14
0.133333333,0.533333333,0.2,0.4,0.2,0.533333333,0.466666667,0.466666667,0.333333333,0.466666667,0.4,0.466666667,0.133333333,0.6,0.533333333,0.533333333,18
0.266666667,0.466666667,0.4,0.333333333,0.266666667,0.2,0.533333333,0.2,0.466666667,0.733333333,0.733333333,0.8,0.2,0.533333333,0.2,0.333333333,10
0.466666667,0.666666667,0.466666667,0.533333333,0.2,0.2,0.733333333,0.266666667,0.266666667,0.666666667,0.8,0.533333333,0.2,0.666666667,0.066666667,0.533333333,21
0.466666667,0.733333333,0.666666667,0.533333333,0.333333333,0.4,0.733333333,0.133333333,0.466666667,0.933333333,0.466666667,0.266666667,0.066666667,0.666666667,0.133333333,0.466666667,5
0.2,0.266666667,0.333333333,0.4,0.066666667,0.4,0.666666667,0.2,0.133333333,0.6,0.866666667,0.533333333,0.066666667,0.733333333,0,0.533333333,24
0.266666667,0.4,0.4,0.266666667,0.2,0.733333333,0.4,0.2,0.533333333,0.733333333,0.2,0.4,0.2,0.533333333,0.2,0.6,3
0.066666667,0,0.066666667,0.066666667,0,0.466666667,0.466666667,0.133333333,0.666666667,0.533333333,0.4,0.533333333,0,0.533333333,0.4,0.533333333,25
0.2,0.333333333,0.2,0.4,0.2,0.466666667,0.533333333,0.4,0.2,0.533333333,0.533333333,0.6,0.2,0.533333333,0.333333333,0.466666667,16
0.533333333,0.933333333,0.533333333,0.533333333,0.266666667,0.6,0.266666667,0.266666667,0.266666667,0.866666667,0.333333333,0.533333333,0.2,0.666666667,0.2,0.533333333,18
0.333333333,0.466666667,0.466666667,0.333333333,0.4,0.533333333,0.4,0.333333333,0.4,0.6,0.4,0.466666667,0.2,0.6,0.4,0.666666667,1
0.533333333,0.866666667,0.6,0.466666667,0.333333333,0.4,0.466666667,0.2,0.4,0.666666667,0.533333333,0.666666667,0.4,0.666666667,0.266666667,0.466666667,10
0.2,0.666666667,0.333333333,0.466666667,0.133333333,0.333333333,0.533333333,0.333333333,0.2,0.6,0.933333333,0.533333333,0.2,0.666666667,0,0.533333333,21
0.266666667,0.466666667,0.266666667,0.333333333,0.2,0.4,0.466666667,0.6,0.466666667,0.466666667,0.4,0.466666667,0.133333333,0.533333333,0.6,0.666666667,1
0.133333333,0.133333333,0.266666667,0.266666667,0.133333333,0.4,0.666666667,0.066666667,0.466666667,0.466666667,0.733333333,0.6,0.066666667,0.733333333,0.066666667,0.533333333,24
0.2,0.266666667,0.266666667,0.2,0.133333333,0.466666667,0.466666667,0.466666667,0.333333333,0.466666667,0.4,0.533333333,0.133333333,0.533333333,0.2,0.533333333,14
0.4,0.666666667,0.533333333,0.466666667,0.333333333,0.533333333,0.4,0.2,0.666666667,0.8,0.266666667,0.6,0.066666667,0.466666667,0.4,0.6,25
0.133333333,0.2,0.2,0.133333333,0.066666667,0.4,0.266666667,0.066666667,0.533333333,0.466666667,0.133333333,0.666666667,0,0.466666667,0.133333333,0.533333333,11
0.066666667,0.2,0.133333333,0.133333333,0.066666667,0.666666667,0.4,0.133333333,0.4,0.8,0.266666667,0.6,0,0.466666667,0.066666667,0.466666667,9
0.066666667,0.2,0.2,0.133333333,0.066666667,0.466666667,0.533333333,0.066666667,0.6,0.733333333,0.466666667,0.466666667,0.066666667,0.533333333,0.333333333,0.466666667,25
0.2,0.333333333,0.333333333,0.466666667,0.133333333,0.466666667,0.466666667,0.2,0.066666667,0.4,0,0.533333333,0.2,0.466666667,0.066666667,0.533333333,0
0.2,0.333333333,0.266666667,0.333333333,0.2,0.533333333,0.466666667,0.266666667,0.333333333,0.466666667,0.4,0.533333333,0.2,0.533333333,0.466666667,0.666666667,11
0.133333333,0.333333333,0.2,0.2,0.066666667,0.666666667,0.466666667,0.066666667,0.466666667,0.8,0.2,0.466666667,0,0.466666667,0.066666667,0.466666667,9
0.333333333,0.4,0.4,0.533333333,0.333333333,0.533333333,0.466666667,0.4,0.2,0.466666667,0.466666667,0.8,0.2,0.533333333,0.4,0.533333333,16
0.066666667,0.2,0.133333333,0.066666667,0.066666667,0.466666667,0.533333333,0.333333333,0.2,0.466666667,0.466666667,0.466666667,0.266666667,0.533333333,0.066666667,0.4,13
0.133333333,0.4,0.2,0.266666667,0.066666667,0.466666667,0.466666667,0.2,0.866666667,0.6,0.4,0.533333333,0,0.533333333,0.533333333,0.533333333,25
0.266666667,0.6,0.333333333,0.466666667,0.2,0.2,0.466666667,0.4,0.733333333,0.466666667,0.4,1,0,0.533333333,0.466666667,0.466666667,4
0.266666667,0.466666667,0.2,0.666666667,0.2,0.6,0.466666667,0.2,0.2,0.733333333,0.266666667,0.333333333,0.2,0.533333333,0.4,0.6,9
0.266666667,0.533333333,0.333333333,0.4,0.2,0.333333333,0.466666667,0.666666667,0.666666667,0.4,0.333333333,0.4,0.2,0.533333333,0.266666667,0.533333333,3
0.333333333,0.666666667,0.4,0.533333333,0.333333333,0.466666667,0.533333333,0.6,0.4,0.533333333,0.533333333,0.4,0.266666667,0.533333333,0.333333333,0.666666667,14
0.2,0.4,0.266666667,0.266666667,0.133333333,0.333333333,0.266666667,0.2,0.533333333,0.2,0.133333333,0.4,0.066666667,0.4,0.133333333,0.333333333,11
0.266666667,0.333333333,0.333333333,0.266666667,0.133333333,0.266666667,0.8,0.266666667,0.266666667,0.733333333,0.733333333,0.4,0.133333333,0.666666667,0.066666667,0.533333333,21
0.4,0.666666667,0.6,0.533333333,0.4,0.466666667,0.466666667,0,0.533333333,0.6,0.4,0.533333333,0.2,0.533333333,0.266666667,0.466666667,23
0.333333333,0.533333333,0.4,0.4,0.2,0.4,0.4,0.266666667,0.333333333,0.933333333,0.533333333,0.8,0.066666667,0.4,0.066666667,0.466666667,9
0.466666667,0.666666667,0.666666667,0.533333333,0.333333333,0.466666667,0.533333333,0.2,0.333333333,0.666666667,0.4,0.466666667,0.466666667,0.533333333,0.066666667,0.533333333,13
0.2,0.333333333,0.333333333,0.466666667,0.266666667,0.666666667,0.733333333,0.2,0.133333333,0.466666667,0.533333333,0.533333333,0.2,0.666666667,0.466666667,0.6,7
0.133333333,0.466666667,0.266666667,0.333333333,0.2,0.866666667,0.2,0.2,0.133333333,0.666666667,0.066666667,0.533333333,0.133333333,0.4,0.133333333,0.533333333,0
0.266666667,0.4,0.333333333,0.6,0.6,0.533333333,0.466666667,0.333333333,0,0.466666667,0.4,0.466666667,0.4,0.666666667,0.4,0.6,15
0.266666667,0.6,0.4,0.4,0.133333333,0.666666667,0.333333333,0.2,0.066666667,0.533333333,0.066666667,0.6,0.133333333,0.466666667,0.133333333,0.533333333,0
0.266666667,0.533333333,0.333333333,0.4,0.2,0.333333333,0.666666667,0.266666667,0.4,0.733333333,0.666666667,0.333333333,0.133333333,0.666666667,0.2,0.333333333,5
0.2,0.266666667,0.4,0.2,0.133333333,0.466666667,0.466666667,0.066666667,0.6,0.666666667,0.4,0.533333333,0.133333333,0.533333333,0.2,0.466666667,23
0.333333333,0.733333333,0.4,0.6,0.266666667,0.333333333,0.533333333,0.733333333,0.6,0.533333333,0.466666667,0.333333333,0.2,0.533333333,0.266666667,0.533333333,3
0.2,0.466666667,0.333333333,0.333333333,0.2,0.6,0.733333333,0.133333333,0.133333333,0.266666667,0.666666667,0.533333333,0.133333333,0.8,0.066666667,0.533333333,21
0.466666667,0.666666667,0.4,0.333333333,0.266666667,0.666666667,0.466666667,0.266666667,0.266666667,0.8,0.266666667,0.333333333,0.266666667,0.733333333,0.333333333,0.6,15
0.333333333,0.6,0.4,0.466666667,0.4,0.4,0.6,0.266666667,0.4,0.6,0.6,0.4,0.333333333,0.6,0.2,0.4,5
0.4,0.733333333,0.6,0.533333333,0.333333333,0.533333333,0.666666667,0.466666667,0.333333333,0.666666667,0.266666667,0.2,0.2,0.666666667,0.266666667,0.533333333,15
0.266666667,0.666666667,0.4,0.533333333,0.133333333,0.6,0.733333333,0,0.266666667,0.4,0.733333333,0.533333333,0,0.666666667,0,0.533333333,24
0.2,0.2,0.266666667,0.266666667,0.133333333,0.333333333,0.533333333,0.266666667,0.066666667,0.466666667,0.6,0.533333333,0.466666667,0.666666667,0,0.533333333,22
0.4,0.6,0.533333333,0.466666667,0.333333333,0.4,0.733333333,0.466666667,0.2,0.733333333,0.333333333,0.2,0.133333333,0.666666667,0.266666667,0.533333333,15
0.333333333,0.4,0.466666667,0.466666667,0.4,0.466666667,0.533333333,0.266666667,0.333333333,0.466666667,0.466666667,0.533333333,0.266666667,0.4,0.533333333,0.4,9
0.266666667,0.133333333,0.266666667,0.266666667,0.2,0.533333333,0.466666667,0.4,0.666666667,0.4,0.333333333,0.6,0.133333333,0.533333333,0.4,0.533333333,4
0.266666667,0.533333333,0.333333333,0.4,0.2,0.466666667,0.333333333,0.4,0.6,0.333333333,0.4,0.666666667,0,0.6,0.6,0.533333333,18
0.2,0.466666667,0.2,0.333333333,0.133333333,0.2,0.533333333,0.4,0.733333333,0.466666667,0.333333333,0.933333333,0,0.533333333,0.466666667,0.533333333,4
0.333333333,0.6,0.466666667,0.466666667,0.4,0.466666667,0.6,0.333333333,0.4,0.666666667,0.4,0.4,0.2,0.533333333,0.466666667,0.533333333,1
0.066666667,0.6,0.066666667,0.466666667,0.066666667,0.466666667,0.466666667,0,0.6,0.466666667,0.4,0.533333333,0,0.533333333,0.2,0.533333333,8
0.4,0.533333333,0.466666667,0.4,0.266666667,0.6,0.4,0.266666667,0.4,0.666666667,0.2,0.533333333,0.133333333,0.533333333,0.333333333,0.666666667,18
0.2,0.533333333,0.266666667,0.4,0.2,0.533333333,0.4,0.533333333,0.4,0.466666667,0.533333333,0.6,0.133333333,0.666666667,0.6,0.533333333,18
0.2,0.466666667,0.266666667,0.333333333,0.133333333,0.333333333,0.533333333,0.4,0.466666667,0.4,0.533333333,0.866666667,0.066666667,0.533333333,0.266666667,0.666666667,2
0.533333333,0.666666667,0.733333333,0.533333333,0.6,0.6,0.4,0.133333333,0.333333333,0.6,0.266666667,0.466666667,0.733333333,0.6,0.2,0.533333333,12
0.6,0.666666667,0.466666667,0.333333333,0.2,0.4,0.733333333,0.4,0.133333333,0.733333333,0.333333333,0.333333333,0.266666667,0.666666667,0.266666667,0.533333333,15
0.133333333,0.266666667,0.266666667,0.2,0.2,0.466666667,0.533333333,0.266666667,0.266666667,0.6,0.333333333,0.533333333,0.133333333,0.4,0.2,0.666666667,17
0.2,0.533333333,0.333333333,0.4,0.4,0.533333333,0.466666667,0.266666667,0.266666667,0.4,0.466666667,0.533333333,0.466666667,0.6,0.333333333,0.4,20
0.4,0.4,0.4,0.266666667,0.2,0.266666667,0.533333333,0.333333333,0.533333333,0.733333333,0.733333333,0.6,0.2,0.6,0.133333333,0.4,20
0.2,0.533333333,0.266666667,0.4,0.133333333,0.333333333,0.466666667,0.666666667,0.533333333,0.466666667,0.466666667,0.333333333,0.2,0.533333333,0.266666667,0.533333333,3
0.133333333,0.066666667,0.2,0.066666667,0.066666667,0.466666667,0.333333333,0.733333333,0.333333333,0.466666667,0.933333333,0.533333333,0.2,0.666666667,0,0.533333333,20
0.133333333,0.333333333,0.2,0.266666667,0.133333333,0.666666667,0.466666667,0.133333333,0.4,0.733333333,0.2,0.466666667,0.066666667,0.4,0.133333333,0.466666667,9
0.466666667,0.866666667,0.466666667,0.466666667,0.333333333,0.4,0.466666667,0.133333333,0.6,0.733333333,0.4,0.533333333,0.266666667,0.333333333,0.533333333,0.4,25
0.333333333,0.733333333,0.466666667,0.533333333,0.4,0.466666667,0.6,0.2,0.4,0.8,0.466666667,0.4,0.2,0.6,0.133333333,0.466666667,5
0.066666667,0,0.133333333,0.066666667,0,0.533333333,0.6,0.266666667,0.133333333,0.466666667,0.8,0.533333333,0.133333333,0.666666667,0,0.533333333,21
0.4,0.333333333,0.533333333,0.266666667,0.466666667,0.4,0.6,0.333333333,0.2,0.4,0.266666667,0.533333333,0.866666667,0.533333333,0.333333333,0.466666667,12
0.2,0.4,0.266666667,0.266666667,0.066666667,0.466666667,0.333333333,0.866666667,0.333333333,0.466666667,0.866666667,0.533333333,0.2,0.6,0,0.533333333,20
0.2,0.466666667,0.266666667,0.333333333,0.333333333,0.466666667,0.466666667,0.266666667,0.4,0.4,0.4,0.4,0.133333333,0.533333333,0.333333333,0.666666667,1
0.266666667,0.533333333,0.4,0.4,0.266666667,0.4,0.333333333,0.066666667,0.6,0.466666667,0.133333333,0.666666667,0,0.4,0.2,0.533333333,11
0.266666667,0.666666667,0.333333333,0.533333333,0.2,0.533333333,0.866666667,0,0.333333333,0.466666667,0.666666667,0.533333333,0,0.533333333,0,0.533333333,19
0.533333333,0.8,0.533333333,0.4,0.266666667,0.6,0.266666667,0.266666667,0.4,0.8,0.2,0.533333333,0.333333333,0.4,0.333333333,0.666666667,3
0.4,0.733333333,0.4,0.533333333,0.266666667,0.4,0.666666667,0.066666667,0.666666667,0.733333333,0.6,0.333333333,0.133333333,0.533333333,0.266666667,0.266666667,19
0.333333333,0.533333333,0.466666667,0.4,0.266666667,0.466666667,0.333333333,0.533333333,0.266666667,0.4,0.266666667,0.466666667,0.2,0.6,0.266666667,0.6,14
0.066666667,0,0.133333333,0.066666667,0,0.466666667,0.933333333,0.066666667,0.266666667,0.466666667,0.666666667,0.533333333,0,0.533333333,0,0.533333333,19
0.266666667,0.2,0.333333333,0.133333333,0.133333333,0.333333333,0.533333333,0.333333333,0.466666667,0.666666667,0.666666667,0.6,0.2,0.6,0.133333333,0.4,20
0.133333333,0.266666667,0.266666667,0.133333333,0.133333333,0.6,0.4,0.266666667,0.4,0.733333333,0.266666667,0.4,0.133333333,0.533333333,0.2,0.533333333,3
0.266666667,0.533333333,0.333333333,0.333333333,0.2,0.333333333,0.733333333,0.533333333,0.2,0.466666667,0.266666667,0.533333333,0.2,0.466666667,0.4,0.733333333,17
0.466666667,0.666666667,0.466666667,0.466666667,0.333333333,0.333333333,0.466666667,0.466666667,0.4,0.6,0.533333333,0.666666667,0.133333333,0.6,0.333333333,0.6,6
0.133333333,0.066666667,0.133333333,0.133333333,0.066666667,0.4,0.466666667,0.533333333,0.466666667,0.4,0.4,0.4,0.133333333,0.533333333,0.2,0.533333333,3
0.2,0.533333333,0.266666667,0.4,0.266666667,0.466666667,0.466666667,0.466666667,0.333333333,0.466666667,0.4,0.533333333,0.133333333,0.533333333,0.533333333,0.533333333,18
0.466666667,0.666666667,0.6,0.533333333,0.666666667,0.6,0.333333333,0.333333333,0.266666667,0.6,0.4,0.6,0.4,0.6,0.8,0.733333333,18
0.4,0.666666667,0.6,0.533333333,0.533333333,0.466666667,0.466666667,0.133333333,0.266666667,0.6,0.466666667,0.533333333,0.533333333,0.4,0.133333333,0.533333333,12
0.266666667,0.533333333,0.4,0.4,0.533333333,0.6,0.4,0.133333333,0.133333333,0.533333333,0.266666667,0.533333333,0.466666667,0.466666667,0.133333333,0.333333333,12
0.4,0.466666667,0.533333333,0.4,0.4,0.333333333,0.466666667,0.4,0.466666667,0.466666667,0.266666667,0.466666667,0.2,0.4,0.333333333,0.4,3
0.266666667,0.6,0.4,0.466666667,0.266666667,0.533333333,0.4,0.133333333,0.6,0.8,0.333333333,0.6,0.2,0.4,0.533333333,0.533333333,25
0.266666667,0.6,0.466666667,0.466666667,0.333333333,0.6,0.533333333,0.266666667,0.066666667,0.4,0.6,0.533333333,0.466666667,0.733333333,0,0.533333333,22
0.133333333,0.066666667,0.2,0.133333333,0.066666667,0.4,0.533333333,0.4,0.466666667,0.466666667,0.533333333,0.8,0.066666667,0.6,0.266666667,0.666666667,2
0.2,0.4,0.266666667,0.266666667,0.266666667,0.4,0.466666667,0.2,0.466666667,0.4,0.4,0.6,0.2,0.533333333,0.4,0.666666667,10
0.4,0.6,0.6,0.466666667,0.333333333,0.533333333,0.333333333,0.466666667,0.466666667,0.533333333,0.4,0.466666667,0.133333333,0.4,0.266666667,0.4,9
0.4,0.6,0.533333333,0.533333333,0.533333333,0.533333333,0.466666667,0.2,0.333333333,0.466666667,0.533333333,0.533333333,0.4,0.533333333,0.266666667,0.333333333,0
0.333333333,0.8,0.333333333,0.4,0.266666667,0.533333333,0.466666667,0.2,0.4,0.666666667,0.333333333,0.466666667,0.333333333,0.533333333,0.466666667,0.4,3
0.266666667,0.533333333,0.4,0.4,0.266666667,0.533333333,0.533333333,0.533333333,0.4,0.466666667,0.4,0.533333333,0.266666667,0.466666667,0.266666667,0.533333333,2
0.2,0.266666667,0.266666667,0.2,0.066666667,0.266666667,0.8,0.2,0.2,0.666666667,0.733333333,0.466666667,0.133333333,0.733333333,0.066666667,0.533333333,21
0.266666667,0.466666667,0.266666667,0.333333333,0.133333333,0.6,0.666666667,0.4,0.6,0.333333333,0.4,0.4,0,0.466666667,0.533333333,0.6,18
0.266666667,0.6,0.4,0.4,0.266666667,0.6,0.533333333,0.066666667,0.4,0.866666667,0.333333333,0.333333333,0.066666667,0.666666667,0.133333333,0.6,5
0.333333333,0.666666667,0.466666667,0.533333333,0.333333333,0.533333333,0.2,0.2,0.066666667,0.466666667,0.066666667,0.533333333,0.333333333,0.6,0.333333333,0.533333333,0
0.2,0.133333333,0.266666667,0.2,0.2,0.533333333,0.466666667,0.333333333,0.4,0.466666667,0.4,0.4,0.133333333,0.533333333,0.4,0.6,1
0.133333333,0.2,0.2,0.133333333,0.133333333,0.466666667,0.6,0.333333333,0.266666667,0.466666667,0.4,0.466666667,0.333333333,0.6,0.133333333,0.466666667,13
